rowLabel	avP	dP	avI	dI	f1	dF1	f2	dF2	h
?	145.2841819251686	2696.2097276631707	70.88138586153973	1446.2887727235347	702.8932566913435	14359.431256866616	1385.2753570757727	27978.97144109539	2.7687963775368214
?	134.81048638315855	-461.86996933203517	72.31443863617675	-63.59140283744779	717.9715628433308	-2682.4754465890214	1398.9485720547696	-2680.787147482597	6.370331805800724
?	122.19068345856685	207.58381295068995	67.70181571966734	-93.2337936320371	568.7694843618924	-3460.0386532547177	1251.2359997016429	-2821.06261467843	5.306415333500677
?	145.18967703069305	636.9499589877408	67.65274895457489	50.61630476059692	544.9696301805949	579.6224730186601	1257.895441320848	1659.808213129359	10.9503305827649
?	154.03818140795389	87.97736316553541	70.23263095769718	-98.75663933557962	597.7506080128254	-695.8386951585579	1334.2264103581108	-288.94325334779757	13.699281684013858
?	149.58854518896982	-276.71222312754713	62.71491698779591	-95.29637836268792	510.177695422667	-4440.588727906839	1243.4482786534581	9331.639941615515	1.5060350189593943
?	140.20257025157653	-402.45063971104184	65.46781203956279	73.94074196006828	375.7211716174835	-2900.7682027042215	1800.8084074388864	19142.875146379043	10.055413370268688
?	129.46601320341773	-2824.0514050315314	66.41195408579932	-94.91831308422307	365.13928528745595	26051.666150941208	2200.59203597241	19504.394956952092	11.405321101768095
?	-1	-2609.3202640683553	60.721896385351634	-92.70620001438418	1678.3044791645434	40046.36758492794	2776.028155286491	14753.060474632597	-1
?	-1	0	61.776644085080115	5.555638031403874	2367.4576645338525	-4018.9109383223567	2938.2450597040397	-1627.0529224785973	-1
?	-1	4226.900658187285	60.99967828692183	66.6219005754696	1477.3589322484256	-36543.08950863336	2694.675509162561	-13937.476625522064	-1
?	210.34503290936448	3680.6517690883875	65.1077391138536	108.4355874218284	540.303189102183	-22716.810973737218	2241.371228427936	-10867.526119607655	9.561524290347784
?	183.03258845441954	-4226.900658187285	66.42145765801325	-93.9734457608609	341.5183835615637	21834.03811032793	2151.2992031821777	5169.521854404306	7.174676237767368
?	-1	-3680.6517690883875	60.40906682581055	-249.33116652759017	1632.0050946185802	21961.986935347402	2499.8473211481514	1579.3575953225159	-1
?	-1	0	53.95489933163373	-242.97125251770373	1439.6177303289348	-3077.3992492481893	2230.2670829483036	-6342.530134744215	-1
?	-1	0	48.26050419992535	-130.0614668473648	1478.1351321561706	-60.61860934441478	2182.7208144109404	-3739.3442675447172	-1
?	-1	0	47.45182598926549	-137.6097508154375	1436.586799861714	-4090.152898207526	2043.2998695710676	-4941.268356741052	-1
?	-1	3594.4231002526817	41.38001665915347	266.83309290758336	1273.627487245794	-9528.735654589069	1935.6573965738876	1357.5521681144426	-1
?	178.72115501263426	2959.920043018412	60.793480634644666	604.3196669065657	960.1500171322603	-17654.162116870484	2111.1774779767898	-1356.4251790043943	3.799718001657061
?	146.99600215092073	-553.7914124391598	71.59600000448178	245.66048199717136	390.9193814022691	-10610.870947904114	1867.8361376236678	-6190.9102903060275	6.11002089543034
?	151.0315843906763	413.2098830698717	73.07650473450322	106.57648566204888	429.6064697370552	3008.931684590004	1801.6319634614888	-329.94174961950165	9.493519314107926
?	167.65649630441433	678.1386749333933	76.92482428758423	121.49966154248563	541.3659656317694	2456.189930451416	1851.3390501426927	1398.78832926075	10.991027876548461
?	184.938518137346	957.3430985913954	79.1514878116275	-63.66519343178618	552.4159662596261	739.7122344301913	1871.5713799245264	241.65694713471999	8.99714216829059
?	215.52365123398414	1174.8601908191274	73.74156461599492	-143.09737953682134	578.351577353279	-203.7808678723557	1863.4218974994287	-1567.626471871998	5.749631536193465
?	243.68152767830242	3970.809344129709	71.99661883478643	-238.3446910601277	542.2269228660083	-173.83967824689066	1793.1900563309264	-2032.6157993723727	10.419227891050545
?	414.06411844046977	6357.766142181152	61.82433006298852	-276.3315308722023	569.6595934409345	1490.7770761474999	1761.79110753081	-2242.6306565033274	6.722293511726255
?	561.5698347873603	2547.6663098232098	58.180042291176306	-102.68172591722737	616.7657766733834	1006.037941941137	1681.05852350576	-237.10484897603217	-1
?	541.4474339316304	-11251.396695747195	56.69024376712715	-136.2464706518789	619.9614905379914	2104.620034327291	1749.9358650820084	4499.903951140892	-1
?	-1	-10848.948678632598	51.367718758582356	-183.8046212306963	721.996778389748	-1685.9633596038573	1906.0537210628047	1926.0513803555823	-1
?	-1	0	47.500012705592326	39.60319833618254	535.6633225577984	983.1549172223745	1846.2384340997876	8279.176001558186	-1
?	-1	5170.472145851803	53.347878675391485	327.35158168080955	771.1545242508668	28500.95951555438	2320.0125211407144	16943.983889922863	-1
?	257.5236072925904	5176.971597955996	63.86759178963282	375.4751326040033	1960.7112983355187	-6091.866617417738	2693.4376285959315	-11283.220089208675	-2.3280560004256836
?	257.84857989780005	-29.994113636654422	72.12163530559167	-42.90359764066206	466.5611933799796	-26079.6261273565	1755.8515166802802	-14731.74914090149	10.846264843370594
?	256.02390161075766	528.9695917027298	61.722411907599714	-170.92451020355213	656.7299919676926	2429.56051864566	1956.8501715508564	6468.2285523830515	-1
?	284.29705948293656	259.22640793571395	63.57540979541405	277.10718865174516	588.0392193122627	-4199.73433074594	2079.262944299433	2643.6567183102648	-0.3669348298738051
?	268.98522200754337	-546.1265461374394	75.57777134018699	-17.238746030799618	446.74327543039544	-3418.07848756322	2089.03300746637	30.774600691011045	10.02056070034175
?	256.99073217606457	-59.40284820146753	62.71347249387407	-397.98324198029457	417.1352949341016	2839.5580699817147	2080.8016743339836	273.68360896384706	2.946440584374157
?	266.01507959747	-302.42453688418465	55.67860924117224	91.74168873341506	588.7211789294813	2897.399023401021	2102.717187914562	90.3511288536537	-1
?	241.86950533185532	-1288.5317474662509	67.30055693054483	236.59327527538872	562.0052461041528	630.8396049249808	2085.3192307766662	4529.998635179605	7.531360064500991
?	201.5884922241574	-621.8131168688619	67.50827300494169	-184.45903616088594	620.2631591757304	215.09997656380924	2329.2171196735426	-1902.779034323496	9.860671947535378
?	210.77884948841233	-0.8198130395175014	58.077605122500565	136.08886657230974	572.7602449323432	-3613.6043532002036	1990.1802790604918	-28802.590276790965	-1
?	201.54750157218152	-540.4200130894005	74.31271633355715	311.6187477744044	439.58294151572085	-3981.6036656303	889.0876058339997	-2758.9825118394137	16.336384214524305
?	183.7578488339424	-757.319657494068	73.65854251122073	-194.04961266695477	373.6800616508289	-933.7519593010642	1852.2311534685216	25196.180175981815	10.367311806421231
?	163.68151869747825	-295.0687846774456	64.61023570020944	-121.37339031727905	392.8953435506678	-1171.3789132478423	2148.896614633086	5888.662600663418	9.209982487191242
?	169.00440960007018	-280.2536529325731	67.5898729953568	-14.314780589556813	315.111115988437	12139.824224259482	2146.6642835016914	8667.339936492394	11.670405838873709
?	149.66883605084965	-3400.088192001416	63.894496670731606	-86.0428761894288	999.8865547636398	35846.85935304723	2582.263611457704	16484.256147737302	11.586159605229634
?	-1	1145.2909953154694	63.287729185885375	-44.342214854100504	2107.454083640792	18142.96788723679	2970.8770908885535	-21.639697354385213	-1
?	206.93338581662292	4118.935594748061	61.67738592802659	263.0274536832655	1907.034949125476	-33516.554073542604	2581.1816265899847	-28321.687483239268	1.8220906169632867
?	204.94677973740232	659.7343458451264	76.4391018700486	221.77772566634738	431.6263799636677	-28049.43031113915	1554.7927167265952	-16852.20405040252	14.969515638370458
?	239.92010310887912	1623.5029153604569	72.76627221134392	-73.52427104756939	504.56343356852346	1500.473448294228	1738.5714240698617	8342.92299481707	11.403547161379013
?	286.1219255054249	796.5740864297374	72.76288831767015	-306.4242057480197	506.65005237837886	897.3358898975116	1971.9388664674473	7876.180901343715	14.742629822298557
?	279.74880743036584	-5742.438510108518	57.44506192394299	-420.38353454893587	549.4302280633989	3586.1138789521365	2132.380469137046	-5123.947171220434	11.957148425399168
?	-1	-5614.976148607337	51.74371159022343	-127.31692835644782	685.955746325985	10354.865864778265	1715.7415079064265	-8000.045799386695	-1
?	-1	0	51.07921550612062	-37.84657821734768	1067.1735213023103	11540.448533223122	1732.3781791677127	7369.43837824478	-1
?	-1	0	49.85138267935605	-120.88164477266758	1262.978172987139	4336.834684874813	2084.213426818664	7387.051788247221	-1
?	-1	0	45.03513326748726	-100.46419547736839	1284.0152555460502	-5997.392470271009	2101.7307685800724	76.7504491060211	-1
?	-1	0	44.82817290548765	-98.46182487262134	963.1085494735896	-7442.439074743767	2088.050949273965	323.9756844368287	-1
?	-1	5589.18246405159	40.11204202385621	358.0503263330755	911.8933018088632	-6219.160866011547	2117.929552801914	-206.75681198358762	-1
?	278.4591232025785	6499.8992768745975	62.73068922214136	697.3404601487048	652.1505061730134	-6430.264409018487	2077.713108674786	-14244.484714948167	10.219586448660202
?	323.9949638437287	656.8937949063821	74.97906503129133	73.11209716795088	590.38008135794	50.14257676241204	1405.705317054508	-9305.800393050764	17.91866100876437
?	311.3038129478975	-89.0392262990068	66.38629408053889	-367.83038606269076	654.657635011134	2410.2554267327782	1612.4230890222493	9972.340212733783	10.279372766518984
?	319.5430025287784	-697.7394292370311	56.587545728156854	-97.09335257267475	710.8928526945784	-2523.356699410749	1904.3223276911954	12513.259116578272	-1
?	276.41684148604605	-2035.9571348062545	61.53162645190517	315.39732745516517	528.489800040597	-8310.953990921114	2238.0860448511608	6796.244356641052	4.894607536937668
?	217.74514578846603	-2095.842410377186	72.35741210091506	-82.71476549672771	295.3451531485242	-3098.5112986134886	2244.1345455232467	-1988.0222085042512	11.706534375632238
?	171.62472096718713	31.833390895933007	57.3958881770688	-287.5461107015613	373.56423510992306	17799.51145745489	2138.6849344259485	1216.6892433028122	-1
?	219.33681533326268	689.9304299370803	57.98010656583704	249.4231992082098	1185.3207260212655	-1197.1957259070243	2304.969007688387	-3.6280373667159567	4.400015314647636
?	206.12124246404102	-917.489604764272	69.86704813747924	111.90338416494694	313.70444881457206	-1460.2054596433125	2138.5035325576127	6448.128588174063	11.704776901247525
?	173.46233509504924	-4142.424849280835	63.57527577408437	-169.05451962604747	1112.3104530391001	37000.6909006771	2627.375437097089	11120.049003946691	8.23759638818477
?	-1	171.6781149120192	61.4143221561769	60.33090373747264	2163.7389938484207	-3949.3716309388383	2694.5059827549453	-7432.451046507375	-1
?	182.04624084065017	3058.5320526276137	66.59182096095799	310.2285738859886	914.8418714921589	-32909.502086241075	2255.7528847717217	-16116.895112052942	7.191482293029572
?	151.92660263138015	-1018.0650056213008	76.92575085047628	174.87329900152366	518.2638895363729	-7282.056942010691	1888.661227152301	-16845.40906134356	5.856427076119049
?	131.14299055958531	-373.1656983120276	75.33548591103414	-185.48647239290554	550.7390243916257	-204.39782607156832	1413.4824317045468	-7641.009930802043	9.952911618892118
?	133.26831771577884	1175.2423008302464	67.65142723083103	-6.4557207686300675	508.0439982327945	-1268.9617902923533	1506.6107306122003	-12920.03330514002	3.5840122869894606
?	189.90510560109743	2552.091833083442	75.01269987260264	226.67237053878063	487.2909348770082	1093.9723069042218	767.4807664475482	-9589.779780537385	9.03387826550881
?	260.8729093699505	2157.623294847485	78.98504575777002	62.99426115055433	562.7426135780054	2642.979388880986	1027.1217415853328	8119.535213832716	10.487431887792198
?	297.7862703434713	49.56642492735359	78.16241293013034	-159.92029947569876	619.439904321057	801.9079594589749	1173.4575271391825	5554.641511712104	15.039114876981348
