rowLabel	avP	dP	avI	dI	f1	dF1	f2	dF2	h
?	240.86249199451126	4705.9868694303195	53.169946635097645	1661.98769682095	887.888141585389	10042.990567735267	1839.3642652656986	30601.4258586107	-1
?	235.299343471516	-166.4703072609217	83.09938484104751	526.7986807077438	502.1495283867634	-6940.27304986857	1530.071292930535	-4409.016875725561	16.2973339037432
?	232.53897663146518	-346.12827619577376	79.50988067048483	-214.57589473103715	540.8744890919605	1447.6901320575173	1618.9134214794205	17645.18686843387	17.758695354263132
?	217.99292966172732	31.739877532555177	72.37059010449565	-328.5871174482289	574.5340349896393	2094.714895380346	2412.330636352229	15101.097197241723	9.123811878214582
?	234.12597050809293	320.4739627146916	63.08052479807339	-337.09786389348943	645.6102338609778	1177.8991605547506	2373.9682813415066	-7492.648582233216	-1
?	234.0166277974619	-4702.51941016186	55.51569690982118	-96.28886543057138	633.4289930173768	1245.062868711091	2037.698207240568	-2517.362031352805	-1
?	-1	-1005.8101071305188	58.26608152654482	195.23594053893098	707.8633772965324	12209.392543612874	2248.1001797738663	7892.810953310165	-1
?	183.72612244093597	3950.6726517022194	65.27749393676773	293.19075978964867	1243.8986201980204	-6422.455114364575	2432.3387549060762	-7132.081434246995	9.350572423679138
?	196.53363258511092	237.54414552288102	72.92561951602725	277.00499767214956	386.74062157830366	-15741.675163069598	1891.4961080615167	-9521.500789559734	15.570444245034054
?	195.60332971708002	117.5398949168306	79.1277438203752	84.44753744870327	456.81486204454063	3296.1489423834696	1956.2637154280897	2746.4987031319974	14.149800711079976
?	202.41062733095245	211.34296240098288	77.14799638846242	-68.67758719457521	551.5480686974771	1097.638582506827	2028.8210432181165	4306.448918834481	18.221520383077266
?	206.17047783712917	-164.153672389388	75.69386446064644	-33.69905147703858	511.69679116988203	-3103.8352385205853	2171.586161369814	-4253.022464475381	13.858187614467298
?	194.20294371148304	-172.55873731607764	75.46304381461049	-258.64815118209157	396.3563067714477	-283.7753162484976	1816.1699199943473	-2116.071499290927	16.583323216868827
?	197.54254097132528	101.941058664704	62.76145690154185	-355.57850702043777	497.50802535745714	1939.8531782201126	2065.7825864052675	-237.80987572356005	-1
?	199.29999664471825	91.92902958784535	57.68411846358858	104.32718093774288	493.3489656824534	1712.8293955090267	1804.2794262081693	-19.754446332626667	-1
?	202.13899245071755	354.41334866342083	67.977815948429	412.64719477740107	583.1494951329086	36.85511065003762	2064.794864088636	5233.4857149358095	8.69777306960861
?	217.0206640778893	53.39390829740575	78.31647820245865	171.72681959014326	495.1917212149553	1898.7483259560697	2065.95371195496	-4578.367249203612	21.998980134443116
?	204.80868786558784	-1049.0121731366226	76.56415692793617	-198.2297578283986	678.0869114307121	4759.014903884601	1835.8765016284553	-2146.863806555505	13.64226850788591
?	164.57005542105813	-241.44347923743544	68.40499031103872	-25.005033651437408	733.1424664091855	-588.2009417502803	1958.6105216271847	-1052.140163161438	3.0464321241610848
?	192.73651390371606	450.43574851468355	75.3139052453643	83.00218060279502	648.6768643431981	-2526.969496429716	1783.2694934703834	2530.5715373747703	12.594288045658976
?	187.09184284679228	-211.24238429267714	72.55509934117846	-228.54993586352145	606.7939915876999	789.7593212154759	2085.139098495923	7228.331299147028	11.880419372750769
?	182.1743946890822	-3761.836856935842	63.88640845218821	-370.629441599226	688.1648304039719	3205.508009379459	2144.686058427735	3230.7889339094045	5.164177911761002
?	-1	12.416759177364714	54.02362726121714	-83.54891935427268	767.069392056673	7102.382937100293	2246.6785451913934	2351.0260369040293	-1
?	182.79523264795043	3791.4292430117353	59.708962484474576	277.3437909618406	1043.2839772589869	-1446.8317810764333	2262.2373602729367	-3612.5359889222423	-1
?	188.57146215058694	-158.45489494675618	67.89081680930919	308.0708995053739	694.7278030028513	-12565.265104068247	2066.051745745281	-11409.822891350244	14.673469696967771
?	174.8724879006126	-479.3733524465161	75.11250745974328	161.46827535616708	415.0207220555739	-3747.06966203079	1691.746215705424	-8056.633948051314	10.897143849089137
?	164.60279452826111	-143.294423543603	75.96423057711755	44.21405807322539	507.3743199013116	2942.848550075449	1663.220048342715	1408.6425508219222	9.560411984131514
?	167.70776672343246	193.84795278158361	77.32321036340456	13.444936198838194	562.1631495593465	-142.0686019851404	1762.1783432465202	3114.1982556149987	19.43659388921852
?	174.2951921673403	443.75916534925597	76.63647738705946	-91.57040259191453	500.27088980205457	-3045.8455483558027	1818.929961123465	442.4473037984349	12.459813229128336
?	189.89572499089527	-285.832217969294	72.74469023380883	-124.48722173586663	409.8708721415562	-2885.320128508701	1784.300708436442	-1578.5330135746412	11.38007739982421
?	160.0035812688756	-1202.1384415486996	70.41211630026612	-220.98437107891436	356.0048833766194	9.906361295929846	1740.003310444733	2835.300072513325	9.636754203418834
?	129.78880291346024	-3220.071625377509	61.6954716798631	-364.62162373689364	410.3661902063527	3885.705510724065	1926.0657120621083	2933.317866513241	-1
?	-1	-2615.7760582692026	52.18103511342142	-209.75540787422838	550.2901589128228	3785.5345029901937	1886.6692037703951	-1637.814586189164	-1
?	-1	0	51.20770128615167	-74.61873532144914	599.6429153558626	963.7849590746796	1844.17498275265	-1982.1974257016136	-1
?	-1	2844.187023187093	48.45009834734896	-4.436136936795091	598.4794068665568	1774.5847815908207	1787.5593324853144	81.29024766262766	-1
?	141.20935115935478	3167.196203132721	50.98589443931191	484.290941622904	688.3721544354037	-2261.5534930631443	1848.2394951357815	-8902.832215476325	-1
?	157.3598101566362	711.6558205878816	72.66464542849418	572.0436063509922	485.4017322133995	-2881.882138088383	1342.4177217114977	-14993.234563732449	10.901379702305325
?	176.7921421887489	226.05793346310216	79.58807475686155	-40.13824982230087	544.2780475309844	1154.3272135130496	1098.5777669491583	3215.797910441176	15.892431912968789
?	168.66270682979132	163.92763724261144	70.65773293737914	-252.97270172518955	543.118092889052	-558.5437748922227	1503.2076172335567	21434.31586677491	6.38242195298283
?	184.98852405087948	153.6350728042697	66.93943967060206	-241.73293133127459	516.3508587863732	3167.232050197483	2170.2935602879047	14404.762504880156	8.653386855323053
?	176.34446047000478	1765.0389081484707	58.57108637081545	40.87610080557184	701.4796953989256	-171.39604567651023	2223.445742477562	-22440.686965035937	-1
?	273.2404694583027	1810.8926273178186	68.98324471088064	29.906174288371083	507.78105650254776	-2558.0411455524813	1048.2592120361119	-10491.04426001482	17.8095544982051
?	266.8890918358954	-526.8695012760584	60.066395085234	-65.24500641327018	573.577638121302	2328.027049981086	1698.8935294768228	5995.696160598084	16.251217177911595
