rowLabel	avP	dP	avI	dI	f1	dF1	f2	dF2	h
?	287.32901187911557	5841.349680181526	63.05939171370123	1138.9854740480403	537.756776951333	11914.51874964711	1804.5460690441707	36422.23513086012	12.025947578473026
?	292.06748400907634	-46.92380524744863	56.94927370240202	43.33847063928914	595.7259374823556	298.878263459585	1821.111756543006	1202.79175530894	-1
?	284.98282161674314	-5861.3496801815245	65.22631524566569	198.71437949098842	552.7006901243123	16930.648589977034	1864.6856568096177	4387.373069421499	12.598926543352874
?	-1	5513.651855728485	66.88499267695144	-103.23183721289968	1442.2583669812075	7067.0103602422405	2040.4804100140811	6232.579104352082	22.722527914813945
?	560.6654144031674	0	60.064723385020706	-373.21452786732783	906.0512081364242	-14961.587849578562	2176.3146120272218	2198.133476371682	-1
?	-1	-5876.933123610877	48.22426628358505	-12.246996145315027	694.1789745022795	-8918.104042653016	2150.387083832665	-2117.013553198531	-1
?	266.81875822262356	4930.511555604665	59.452373577754955	392.80204666674916	460.1460060037735	-5260.399454390963	2070.463934367295	-3554.1685703096446	11.54161884007292
?	245.5255777802332	-494.12834794885794	67.8643686169225	270.11838393419913	431.1590017827314	-1091.2870949256765	1972.678655317183	-4015.3153796652223	14.295866796581553
?	242.11234082518067	-110.78920709703314	72.95829277446491	156.28687505727189	405.5816512574897	1617.2759640044244	1869.6981653840342	-2252.456417514541	16.70167975010864
?	239.98611742538154	-179.5164592799995	75.6787123697861	-106.6327152167074	512.0227999829526	702.6568432873536	1860.055834441456	-493.84301440872616	17.860578546201534
?	233.1365178611807	-4819.7223485076265	67.62665701362954	-244.914806663834	440.71449342185736	-882.1798946013101	1845.0060146635979	-433.74440824766185	12.867993176145736
?	-1	598.4618919495176	63.432972036594386	-88.10968346053647	467.9138052528871	2305.4296836744015	1838.368614029073	7925.403004191732	-1
?	263.0596124586566	5091.3610185974085	63.22117284060271	126.80589448823187	555.9859776055776	350.0299486496769	2241.276164873185	-7654.092291413265	5.321837682638329
?	253.56805092987065	-426.80314501359834	69.77326676100599	111.78874331190688	485.41530268537093	1380.3665102058687	1455.6639994584093	-9366.72494914627	15.755738911694234
?	241.71945520797667	80.89752263582788	68.81061000619806	59.52340681997294	625.004303115871	4888.856271552637	1772.939917415871	15014.91072630995	10.577907424845218
?	257.61292706166205	822.4070588023811	72.74943710200463	84.69652998540617	729.858116263003	1631.7244448679376	2206.4095357739075	-224.2943877612786	19.02810149111409
?	282.83980814809576	780.7499885630346	73.04543650546837	-68.19300509371226	706.590525359268	-3622.557736043904	1761.725198027807	-15590.021091867387	15.226081054034008
?	296.6504264898138	134.3178669249561	69.33978684731902	-264.60395219854496	548.7302294608077	-628.4064985611161	1426.9084811805374	10159.550748302208	11.925748866138738
?	289.55570149434357	-481.5315060154189	59.815238895541114	-158.3826971029191	675.1702004312122	-816.02148283767	2269.702735442918	4455.386906255381	0.3581002440713974
?	272.57385118904284	-814.8734132796545	61.420651992173056	198.59254006503986	507.92915531892413	-4432.177706765824	1649.6778264933066	-11344.544874971194	11.742781886992883
?	248.8120308303609	-857.4128471638821	69.7448658987931	194.96344185148072	453.56131509292123	-142.14168702240488	1702.4754916943589	571.3804540182487	13.478063191057817
?	229.7032088308487	-658.8421631820876	71.1688240847471	-5.111564462248448	500.8220709678039	788.0595799086341	1678.246849194219	-6486.273416507887	10.727513073856272
?	215.8699226712565	-506.22606756996004	69.48928767568067	-115.67081370446563	492.964294088353	1202.848013555331	1378.1618208689642	-5770.65154507215	10.674359051150146
?	204.39190545235067	-204.03229103663233	65.38528339952381	-289.18393786725306	560.9644716455705	3319.4931462179165	1389.7142719406113	12054.976578364247	15.452817525611307
?	205.66830811942486	271.3356664224691	55.030090782318005	-60.64852430640849	658.9389513992489	1166.969705965522	1980.9106497871771	1733.5042669990964	-1
?	217.95868877347414	95.31334968659385	62.35285718420339	197.4811692827458	619.3129569438466	-4446.647278311501	1476.3894852905662	-6186.115592297869	8.333930764009558
?	210.43397560375456	-297.6995290015415	64.9041492464553	-13.07269655522346	436.60658748367365	-4182.626820651551	1671.6048701722834	10767.56108174814	11.672356353890134
?	203.07371232339705	162.90195561020468	61.69922235644221	30.7477733268922	410.1816159112689	-1474.7360818347167	2014.7675393779737	558.6387241751613	-1
?	218.5790733842648	440.96822437873203	66.44153791279992	146.07919635640457	362.86978339193774	-927.8131953402184	1699.5368063810415	-12685.836015527604	16.4199274039244
?	225.12212354233367	11.616376744191246	69.00318217426245	-64.07483168139444	363.79095614425796	-97.79813173800667	1380.4757386015929	-1916.9328065074144	19.565409248796627
?	219.15989222147437	-114.62541910684355	63.23779632873019	-86.93875434463926	357.9798768050374	-1140.712114181887	1603.6901660556707	-778.6908701673558	-1
?	219.39085258699149	180.86600133647988	64.65624445703048	114.09381992557773	306.75535043516356	834.9113871947683	1341.541195093225	-6061.182813509789	-1
?	228.20319228829837	-21.955044303844016	68.94248732500908	117.64493503094248	399.72544616477586	2759.173920817632	1300.631025380181	-3985.9612749873722	15.78286588695246
?	218.29310037179928	-506.64903420426026	70.53849120857761	17.596716801725435	444.71404647604527	1213.255559547764	1142.2431313438562	5435.619273429634	15.818037886074288
?	202.87074057808533	-381.3831516410263	69.82232316509536	-191.47731057316872	460.3882241421641	-409.8822952397594	1572.4119890516629	5292.657152703432	8.575525249719771
?	199.22394278974795	2.350923473289297	60.964625679919166	-255.13999832513056	424.2199317140573	1257.6954058233423	1406.875988979028	-5684.229092385848	13.408147002074832
?	202.9882867517498	411.13831330383414	57.065323248838816	-20.008460447274086	523.2729944333313	1704.064935054541	1288.2005344323702	-6267.492914448384	-1
?	219.78085845493968	234.05849816114065	59.96420265755546	40.069253154838655	509.4231784667844	4959.268757734926	1093.5013432566086	6899.916826865909	-1
?	214.69121165980684	-4415.617169098789	59.06878590658075	-81.70743054228105	771.2364323200778	2035.030352988129	1633.196375775666	17978.003079325128	-1
?	-1	467.87028434069776	55.878831130441405	86.58955937248325	611.174696116191	-5912.685419405949	1992.4014972228658	8478.385279833608	-1
?	238.08472587684165	4509.839891412699	63.3982638752049	292.7275697127221	475.60216134978145	-3763.8746806127856	2057.115639767345	3747.074589216181	12.032239393998339
?	224.49199457063415	-520.6047925108454	70.51520961607746	18.29328757394868	422.98096208555233	-2025.0432934606026	2179.755226683674	1368.815883991497	17.86195912058873
?	212.05448625129947	-104.56705107778569	64.31292825390233	-8.269646563405816	374.3499966767517	-308.3968463814244	2125.5564339669195	-328.2640555233332	-1
?	219.26364201674488	-16.061035951301562	70.10172728790717	-35.11394275704261	407.56111976648117	599.0490246119406	2163.3420239075076	-577.7076541821518	17.363022607766275
?	211.2514344537344	-4405.272840334913	62.557231116050204	-313.1407565877977	404.3024479073486	908.9504472786675	2096.671051257812	-2249.81500431344	18.453166799787773
