rowLabel	avP	dP	avI	dI	f1	dF1	f2	dF2	h
?	137.77772000490972	3101.4389924320303	75.53090615412829	1491.7997913326913	595.4146311764113	12360.06421913001	1046.0890362973178	23440.63072175264	10.480903267595801
?	155.07194962160153	715.561677790327	74.58998956663457	-72.97452556664382	618.0032109565005	-719.7855973162154	1172.031536087632	3837.312856881722	11.758875111634264
?	173.55580389442608	368.2342676730734	71.8821798757961	-244.91885627100777	559.4253513106005	-357.4361055194594	1237.9546791414039	1614.4630914997283	11.408713813854877
?	173.4836630052552	-3491.1160778885223	62.34404675308418	-342.23241570783836	600.1314056805276	2657.312362452888	1252.7546906626185	4825.598940508199	9.391033003947246
?	-1	-3489.673260105105	54.770559090404184	-193.85647369969027	692.2909694332449	3937.1080550377915	1479.2346261668138	10340.504072637961	-1
?	-1	0	52.65122306809967	-9.872201226155967	796.9868084324171	1303.2210295903817	1769.7798942945165	7200.788105588742	-1
?	-1	0	54.276949029096386	47.309525062683385	757.4520209127639	-1450.1800493125077	1839.2740314462508	1011.3952448131888	-1
?	-1	0	55.01669932123384	-58.87879119415048	724.4778059667917	-694.0264897613089	1820.3496565351759	-1705.5889799318543	-1
?	-1	0	51.33300946938886	-101.76024657423486	722.7506964246985	-476.7686019530357	1753.994582449658	680.546380143892	-1
?	-1	2528.457942454139	49.928686992522096	359.45882917006224	700.6393758691399	-5203.084273902608	1854.3769755423705	-4589.171926445975	-1
?	125.42289712270691	2329.047719738737	69.30595092789197	401.67290654840747	462.59648272956815	-5669.909303348035	1524.5359861273594	-6971.690512267626	16.87639209098864
?	115.45238598693696	-2528.457942454136	70.01233231994249	-316.1311000958118	417.1439107017379	-232.21813166950008	1505.7924499289888	258.0124145690522	9.106140737456173
?	-1	315.42881233206856	53.49939592310137	-136.62251603176446	450.98557614609314	2553.1891606867384	1537.436606855812	5670.726414216309	-1
?	131.2238266035404	2373.6164984252177	63.18120651835426	396.18045820460003	544.803368736075	-888.7106577051205	1789.3287706398046	3966.339619755332	5.754343604552769
?	117.68082492126099	-2644.4765320708057	73.30841883333139	91.5818477630369	406.55004326083707	21044.777839592516	1735.7535878435788	21997.03520926063	7.482291493195805
?	-1	-2373.6164984252177	67.76029890650611	-102.71961594239704	1597.0422607157018	27541.402975619432	2889.180531102837	23929.354840756037	0.08277488392073251
?	-1	2437.023119806579	68.17243803621153	73.53180307081253	1783.62019204181	-23698.750002365152	2932.2213298813817	-21656.978496003623	-0.4548194775613838
?	120.85115599032905	2038.564601978206	71.43688906004674	-177.89246783006573	412.10476059744315	-27967.355542423422	1806.3316063026548	-23140.301141245414	3.2425353327010975
?	100.92823009891039	424.6585032409972	59.277814644708236	-350.40602823278203	385.2524149206376	2028.2759916396963	1775.20627281911	1178.5667374600541	1.9645760366114828
?	142.08408115237893	917.6558130742396	53.91658764840762	231.54583676027744	513.518560179428	-423.48998057170377	1865.2599431756576	-7439.02362148665	11.690519089316293
?	146.8110207526223	191.14947171469322	70.85510648272209	460.5035290663517	364.07791589205243	-1508.9297338078163	1403.255091744778	-11371.800297958423	12.606634149142497
?	151.6415547381136	81.26500538160535	76.94176410172523	-143.9396031187697	438.07207348903717	438.9829728917421	1296.6699282777358	-2861.574653948298	14.160922154141895
?	150.87427102170258	58.7675413796489	63.6581263267836	-212.81517296305034	386.02706453663956	-1768.684608779949	1260.176359047363	11854.779088774625	9.604520472484737
?	154.57993180709605	-9.911709625219478	66.3010054535727	55.28275028527185	349.63784305003963	-1368.4214725540346	1889.4088827164676	17174.86895722692	10.07246453102489
