rowLabel	avP	dP	avI	dI	f1	dF1	f2	dF2	h
?	-1	-20	54.84248121249081	1157.2380387185178	655.2135624851914	11336.71730440723	1705.9292401341409	32030.232711635163	-1
?	-1	2165.371910984634	57.8619019359259	349.65859364970385	566.8358652203615	-1164.9801487200148	1601.5116355817581	-8166.902610308248	-1
?	107.26859554923169	2352.7177035608083	72.325410894976	360.40363476234023	596.9645550491906	2772.5908638015053	1297.5841096187285	-8966.988501858628	6.449808235108435
?	116.63588517804045	409.2652248523025	75.88208367404292	124.16897509056102	705.4654084104368	3201.821422006245	1153.1622104888265	-1597.9197156223568	9.51758409768666
?	127.73185679184681	233.15013711408858	78.53385964950405	39.56320469254934	757.0556261495028	582.1729999262676	1217.6881238376106	938.5507483524	12.316957524661152
?	128.29339203374488	-78.69499475769602	77.86024390867038	11.531523542902848	734.5740584067502	-497.9417088340575	1200.0897479064465	-534.7853344958095	15.746318101739238
?	123.79710705396201	-354.19653561157907	79.1104358266492	-58.345269344359295	732.1585407078	-547.1984810650589	1190.9488571128202	-1542.7878044133927	13.90577057735084
?	110.58356525316593	-435.53209240600336	74.94298044145242	-208.8203009721068	707.2141343534972	-1463.3975331116587	1122.950357685777	110.18866336052727	5.6292254155689525
?	102.02050243366185	-242.06316061634175	68.66942077804386	-225.6538788055618	658.988664052217	-1245.9660448661637	1196.4582902808465	1658.9419079109807	5.350434387459371
?	98.48040722234885	-201.20848104548804	63.66028650117433	-182.4648874004372	644.9158321101891	-1347.2052231444516	1205.897453081326	4809.701041234826	-1
?	91.96007838138745	-1989.608144446975	59.546176408022	-241.0406717221047	591.6284028949945	1033.4585676870452	1436.9433423425878	14674.165353750686	-1
?	-1	-1859.2015676277472	51.60825291506909	-190.309067721691	696.5887604945414	4204.562387326403	1939.605720768861	12172.990626362065	-1
?	-1	9737.823318756493	50.03072302193744	208.87850653659606	801.8565222613148	-2353.9828922646916	2045.5928736606916	-8490.46072596258	-1
?	485.89116593782506	9186.437463915516	62.0521782418989	214.89727821250278	578.8896158813067	-5984.340592827184	1515.0826844707315	-10830.318474841055	6.196768694913973
?	458.3218731957762	-7604.537832058744	60.77558693256259	-24.27566180638619	502.6394926199553	1511.2677625736555	1504.0769499186383	10799.074828035913	6.04572521853663
?	105.66427433488751	-6912.825364668087	60.83839515157959	201.51479586532542	654.4530040099895	-2587.1791807969544	2055.0364258725276	14905.991149339661	7.388691176200849
?	112.68060496237156	351.21674794203614	70.85132672582887	279.5351048224774	373.2805335801075	-5771.907940168922	2249.376507385622	3110.6133861054577	5.759437291352797
?	123.22511173198933	339.92866122389046	74.81515039270347	-41.89249387291962	365.85760700154316	-1378.57289116277	2210.5670951778006	-5105.771411013179	7.555416347974443
?	129.6770380235661	170.69818052391028	68.75670203218289	-244.75093738375938	304.35188902196893	415.0752887574364	1994.0879368349629	-1717.150599321047	7.800081404459512
?	131.76002075818485	-2613.5407604713255	62.57760352351549	-187.70032191841378	386.611371439415	-480.98855493034824	2124.709565211748	810.0815352571509	-1
?	-1	-2655.2004151636947	59.37168593626221	-125.35817954984427	280.30246127545155	12700.493103643304	2034.5920135978204	3069.7824821646436	-1
?	-1	0	56.30969454602327	59.648279074771956	1021.6360266215809	28420.576119140176	2278.1986893199805	14143.353196697359	-1
?	-1	0	62.35409989000081	121.20856589342213	1701.3312672324616	9147.495101466167	2741.759673432689	5809.998730390038	-1
?	-1	0	62.370122840694386	-141.93707361461068	1479.0107816948896	-2378.6404501081165	2568.6986258394827	-9711.860725234283	-1
?	-1	0	55.25724620927027	-265.8523057578198	1582.3992447270557	-12083.557182093624	2256.1666371709744	-12687.628959614856	-1
?	-1	1857.9735538236994	49.07750755280338	189.695170975296	874.8329225902079	-20481.808916642483	1934.3171778587393	-10873.959443048343	-1
?	91.89867769118506	1702.3818829907073	64.74200475803508	278.0643159339492	558.3087988949305	-8190.300504027423	1712.4686650185567	-5907.8404317329105	7.8969727421434435
?	84.11909414953544	-50.901032819490936	62.980723349500856	-16.569045366675667	465.3178973888364	-4549.092648478508	1638.9251562720935	-3824.963829555833	-1
?	89.35362605021051	222.7055273633787	63.913552489701296	65.69328674958862	330.85416647100493	-18.722089468257064	1521.220473540765	4103.2427842332945	12.685557181681348
?	95.25437051770439	204.14183181454928	66.26538768698029	62.82573655249914	464.38179291542355	797.6296917494874	1844.0872954837585	933.0449903641912	9.608406140449635
?	99.56071764093798	262.26332005687317	67.05483931732626	50.45524888028747	370.73565105847933	-1984.6725964231875	1567.8727230589745	-5828.201469911791	-1
?	108.36753652054806	430.90755289528704	68.78815013099467	182.57806041503625	365.1481630942641	5397.02081868832	1552.6772219881686	16557.95283915341	12.19276409278141
?	121.10609528570235	406.15816660558147	76.18374233807808	146.70700438206538	640.5866919928956	6117.381978408186	2395.770365016646	-8857.401194116585	13.641394390602235
?	128.67544485082715	245.68059239245434	76.12350035009794	49.55177628527305	671.0172620146736	885.9147804855994	1109.807162282339	-26472.426911482995	1.5118990423054781
?	133.39012490532508	26.27602550035417	78.66133115234173	97.60642102107389	684.8824310171756	2422.5283432930723	1072.149019442495	-356.23191064993955	4.664170499125074
?	129.98924612584486	-121.51180868597083	81.00382140115164	33.63953360980159	792.1436791793274	-1834.7864715021394	1091.995566749842	1999.5359435351502	13.60699778918325
?	127.31453447102653	-21.749231566326426	80.34330783283181	-53.81913354621583	593.1431074420685	-5185.0804002195855	1172.1258166192526	663.7658521849056	6.484863220301693
?	128.90178454752854	-90.75677998538899	78.31286472384085	-29.617633153673896	532.8896591683479	1254.3526539476568	1125.1838593590874	9522.659810056503	7.8177814931343494
?	122.77669547175708	-372.15147733042494	78.86242617514812	-26.760792707953247	655.8607401394514	2358.7778853811687	1648.2588071220782	-671.561093573759	7.844194876154582
?	110.29421068100727	-222.8386100791385	76.97482508844318	-77.74700904270814	650.8285534374064	-911.9245172881538	1091.6058046803994	-9406.111873713391	6.584352408691771
?	111.6347649678002	7875.705847631408	74.97507572301272	-177.44157629335723	610.2645142750439	-534.4170410689568	1177.9532134364104	2907.8298752614924	10.192593323559466
?	504.07950306257624	7401.4948943874515	68.10274627377535	-226.31923312185629	624.1077013839587	-1443.5948506417942	1236.9972984434735	1013.7914281223348	5.991791949008469
?	481.7095096871715	-10101.59006125156	63.65911406691995	-162.9514127470496	538.0847717429544	1257.6631405099329	1228.642784842527	13071.34434663236	-1
?	-1	-9654.190193743463	59.9551756364229	-83.45483657722754	686.9908584094551	3912.7131203766367	1890.5645157750891	16796.529005783726	-1
?	-1	0	59.486372238058586	-114.08223079525284	733.7204277617856	-2463.1255697874594	2068.4692351317103	408.5995549580199	-1
?	-1	0	54.25106409666028	-56.63421030088392	563.8345799200826	-7902.115413214886	1910.99449352299	-4172.952177393764	-1
?	-1	0	56.6546617230144	111.18840872002747	338.61465710104267	-2215.5892262260363	1859.8216262620228	-2124.674465829065	-1
?	-1	0	59.81048453266163	247.565086867117	453.05511860878113	4113.052713887754	1804.7607702315372	-8182.158945188969	-1
?	-1	3195.026109065128	69.0329160663702	246.23441469231753	544.2672927954296	5318.280401745221	1450.7136790025759	-13064.444093002005	4.213504877088136
?	158.75130545325584	2423.3267731743663	72.12220526727747	104.05529314428443	718.9691386960412	347.56720599593007	1151.5385655814393	-5224.800700000178	1.812657226217863
?	120.16633865871789	-631.6753703342152	74.23568072358441	11.035543735349375	561.6456530952261	-3829.294968580782	1189.4736440025679	27338.10608702649	6.015812018450813
?	127.16753693654519	278.6593830425222	72.67398245404493	19.67619778025501	527.5043902670028	163.85366737297375	2518.443869932759	25746.44341564672	10.742703621264237
?	134.09930781084395	131.02249825946433	75.21949061259716	128.04004621798998	569.8383364638747	5780.429284241748	2476.7958147848994	-17822.889306449833	10.635969095938036
?	133.71866184951838	-108.90331689707789	79.07598476494441	90.29743170443685	816.5258544790892	4146.8826675768205	1627.2994046102704	-21149.814573853742	11.967938098588194
?	128.65414196599008	-216.19164909800637	79.73436219781898	6.6345816622882365	777.182469842715	-2130.080093202597	1419.305086092216	-6774.596165848157	13.63802169076599
?	122.9090793946181	-424.81785852195753	79.40771384805882	-208.56617137306858	710.0218498189597	-778.9854417327824	1288.5695963178637	9432.28878323725	9.693997134175485
?	107.41324903989228	-31.426036232257214	69.30605362916559	-86.85929216213654	738.233197756076	-3160.681148175545	1890.919525254077	5636.373748191947	6.259555283830454
?	121.33777758300525	431.92116387373756	75.06474923995201	145.0363101820235	551.987792410183	-5382.246954074446	1570.38828372746	-843.4290350843032	11.331743338934336
?	129.00930723357908	183.77764973916393	76.55786913826674	-10.46235065342618	469.1208500523547	-4605.717647663851	1848.748073499862	3699.9063013417567	11.709115588125352
?	130.5266600699634	254.22662187928472	74.5416317072807	-22.424194255748453	321.7019100269913	-3238.934900868196	1755.3835987945472	-274.2308509170571	8.371221298468619
?	141.72063832754327	165.29643258292256	75.43665942547932	74.75682255940028	307.17410500894545	21.475094976060593	1835.036530954009	3393.6702065144104	12.01019834971899
?	138.7914816991095	-259.8527486099571	78.2794728352507	36.36720414325352	322.7756647757943	137.29879131439864	1925.067109120267	2383.6190343096764	13.387159839416976
?	128.72800089704546	-192.6658932361637	77.25501963264199	-173.01534591121316	314.03904457466535	10036.889227887172	1954.2174826694925	1401.066634712693	9.022413652490833
?	129.15818703730136	-47.41559873708627	69.62870553969007	-313.9057216979009	824.6201261701511	19348.59958633535	1995.1204408559015	3982.527413810049	4.513830943604677
?	126.35722096019116	8742.730142925087	61.559733547747	-195.56396640438305	1281.4690238914293	8020.355492756138	2153.3438533599942	-617.1432262913162	-1
?	566.2946941835542	-2547.144419203832	59.850507219470956	-25.647814084943498	1225.6379008079566	3094.3153465328187	1964.2632795413358	-546.5276382634621	-1
?	-1	-11345.893883671124	60.27734284349983	-38.016251529282094	1436.1847912180697	-1382.7576986351828	2126.017471446821	1205.3733915831388	-1
?	-1	0	57.94969464300686	-89.73012575522833	1156.5000158761977	-11261.059703199873	2024.5319491204925	-1934.1910222038746	-1
?	-1	0	55.79083655573843	-84.61204578825532	873.131806058078	6492.504165422283	2029.3079203366278	4358.385621557229	-1
