rowLabel	avP	dP	avI	dI	f1	dF1	f2	dF2	h
?	118.4237322729882	-20	58.677949411085585	1077.8706611746975	705.9547015401416	10501.577333640244	2111.3776975421356	33842.56949411392	-1
?	-1	281.69932006255095	53.89353305873488	111.2782233626045	525.0788666820122	1096.7965524770852	1692.1284747056961	-2273.6879236616232	-1
?	132.50869827611575	2404.518478159701	64.24186057921581	307.50297036024483	760.7945291639959	1251.3409677944078	1997.6933013590544	6819.607321318288	9.503380405133065
?	119.22592390798509	-2670.1739655223155	69.26868157674713	73.30368935196192	587.6459150717326	8975.465556697127	2033.1088407716106	16853.689332871945	10.102009231237982
?	-1	-2404.518478159702	67.9070450468139	-13.969704308679812	1209.5678069988521	10370.215813901894	2840.3777680026515	15396.673132409409	1.9535553328071886
?	-1	3281.261573426997	68.57019636131314	-126.86764570901377	1106.1567057668271	-5238.7483629056405	2802.942497392081	-10071.526308168251	3.2795560843844407
?	163.0630786713498	2938.959866424995	61.56366276136322	71.06994392744868	947.6303888535701	-13307.77845123205	2336.801452594239	-22105.863898777763	13.308407649124515
?	145.94799332124973	-727.4626746753831	72.12369355768557	99.82616211704286	440.7677832052248	-8872.860380892793	1697.649302453193	406.48884520549484	15.215488316209147
?	126.68994493758066	-324.3389575716794	66.55497086721536	-34.43232057038103	503.98736980893057	-1291.1417222341142	2357.1258948545137	-6321.093767753775	13.316637642075657
?	129.73104544266576	275.07854320435064	70.40207752916652	86.5300758168985	376.2106970935191	-3309.5758145406257	1381.5946140655044	-3882.031155525584	15.945486393302417
?	140.4438720977982	405.7067350050985	70.88147465806028	12.46309641926074	338.5085790818993	-1435.9837458108505	2163.0243370782346	13697.095240074088	14.347917013446525
?	150.0163821929207	244.17465847500898	71.02523235012956	-7.702241394450759	304.4115098029765	-572.1587075581074	2066.4493760692094	-2552.338019315896	17.57762904705792
?	152.65260502154865	-79.60899861107855	70.49636258833775	8.987019803160472	309.9006437039939	-38.240762202703955	2035.4074361124397	50.09038229250105	18.01597793359951
?	146.03593226236677	-451.5959036941293	71.47458334028758	47.44485376680326	302.4994716928413	314.4988592884894	2068.9538951838344	525.5305943806657	18.59483008484191
