rowLabel	avP	dP	avI	dI	f1	dF1	f2	dF2	h
?	179.35851820579563	3486.4091354104903	78.09210005393742	1469.7906255869782	689.1688618496148	13934.332361692888	1223.6217499765016	26545.92210919789	4.318566615536706
?	174.32045677052452	-907.139167855288	73.48953127934891	-46.88005192491403	696.7166180846444	-434.36946450921823	1327.2961054598945	4934.7470036671575	0.3540055203138724
?	134.00155981303124	-855.5552696751638	75.74809745769171	-14.480165386891025	667.4503886241539	1269.8769485299608	1470.3591001598595	10632.073897730357	6.9044105248669485
?	131.5426932867663	1261.1108344740999	72.76552301000436	-61.090499008440716	760.2104655111425	2403.1110228106654	1858.8998003464126	17175.17414135331	1.166081176719851
?	197.0571015367362	1066.7800270524097	72.69357250726968	137.70279758889902	787.6059397646872	-7243.658833514308	2329.1178072275247	-454.9730365674442	-0.6995233914050126
?	184.88169463938678	-605.9449602089815	79.65066288944931	23.71985952334882	398.0275238354272	-7322.799952382522	1836.1511485180404	-8407.487888563239	10.905866025912642
?	166.75985352628715	-670.5330681038442	73.87956548343712	-171.27604513166037	421.46594214556114	-146.18452505940925	1908.7434127993629	3770.417026078777	6.519321471998611
?	151.35504123419457	515.991676497298	71.08686063286629	156.20061624406108	390.7182975824567	-43.515434378368816	2024.6719998219792	-838.9092809927345	7.150350327886352
?	192.55943735115204	746.372279332066	81.68959629564017	165.41313992007449	419.2901704266427	1597.4632201927857	1866.7979487497262	-13208.497962077503	9.52221063334551
?	188.67365520079787	-1183.582982262312	79.35751762887001	-96.97707035154625	470.591458592096	1074.344352566325	1364.2471017181042	-7507.34576574797	10.57416541085667
?	133.38028823803646	-1074.626399927825	76.84074277806286	-120.34610468035783	473.00738805495894	-393.7699918385689	1491.4306604623278	6157.9010346750365	6.566831716287895
?	134.94233520440656	34.253334916538705	73.34021239485212	-60.34644163410428	450.9029590001675	-1238.403890002528	1672.1421534518563	7736.161362214118	11.202334485065194
?	135.0929549838634	-130.9556285386917	73.82342069635764	-64.53321739641262	411.0871935548325	-3300.677662634078	1878.238728573034	813.1958646296146	12.675863221124036
?	128.39455377747197	-118.25188286529955	70.11355152503148	10.141801718950196	285.8690758684635	-2509.040581884532	1712.801946683337	5416.654726728684	14.15698135436098
?	129.1803608405984	-163.3834516068343	74.33051078230515	-83.40460946844324	285.6351644606058	-194.64750788884527	2149.0714649094684	5854.4446819657005	16.392916864293504
?	120.22538119713025	-160.84954555527005	65.94332105160932	-52.87464991719214	276.1367004740212	1523.856234327652	2005.5241807816224	-270.7615635996169	11.843899832701585
?	121.1378835628349	-62.8081765135982	71.68677828644555	254.33810866406452	361.82797617698844	6416.9713946371685	2135.5333867294876	-10493.919058960137	8.414256993022914
?	117.08497237145033	400.4841384567342	78.66022648481255	147.20006796993331	596.9852702058799	2619.2200023395094	1480.828227833615	-16935.6917382443	4.65713915444376
?	141.16209048567163	508.27629411286364	79.04678168494222	27.14427861204084	492.788976293964	-2330.885596729488	1288.748799817272	-6958.877176128579	10.023315305065974
?	142.49878707709354	-194.74577224175587	80.0174404154146	-135.88171156002562	480.4409903694054	-156.51586827342973	1132.8843690271858	11513.14749684912	16.589157466052754
