rowLabel	avP	dP	avI	dI	f1	dF1	f2	dF2	h
?	-1	-20	61.38800880878014	1113.126449079354	1145.4740397332455	25321.832798483887	2475.213878221353	49162.41286182551	-1
?	-1	0	55.6563224539677	-108.9518298348193	1266.0916399241944	6306.455073303678	2458.1206430912757	287.5864417807861	-1
?	-1	0	55.94041731703918	-5.276191672504778	1460.7967933984294	595.2138999799988	2489.593200310392	234.3835239521467	-1
?	-1	4896.616047938178	55.39251287034246	104.28012165272153	1295.8523349231943	-16516.223848807287	2469.839819288883	-7379.469797242593	-1
?	243.83080239690884	4871.318482926191	61.15442339967525	86.29417599477493	634.9856009580652	-18350.007365977206	2120.6197104482626	-15504.27835490685	-1
?	242.56592414630947	-309.7195229414161	59.7072216700812	-65.0591998893883	378.35196662433424	-4261.627856340505	1694.6259015435407	-9430.735052725457	-1
?	228.34482624983804	-424.0404152666157	57.90146340520584	141.85696128480504	421.90420814104004	5710.861401350069	1649.08295781199	-6617.999862244712	-1
?	221.3639033829787	-197.10424548799614	66.80006973432145	178.53654916254857	663.8950366918376	4007.616580729726	1363.7259084313052	-2921.2228925496224	-1
?	218.48961397543823	-95.40610105638451	66.82829086333327	-70.99698152176886	622.2850371775263	-1225.8918550032379	1503.0218131845088	6185.087487188509	-1
?	216.59359833015947	5078.895872464776	63.25022065823301	-117.84003671386446	602.6004439416757	-890.5354454542569	1672.9802827907306	1604.300454405225	-1
?	472.434407598677	5709.202755339172	60.93628902764004	-5.827031972116709	577.7582649048135	1361.2377940966496	1583.23683590477	6448.449945009164	-1
?	502.0537360971183	-6980.547480797803	62.958869059627176	257.8291759086881	670.6623336465083	-1013.1095504181976	1995.402780041189	-7406.588299000403	7.4453353569263765
?	123.40703355878654	-7434.30307768879	73.82774782307446	193.40830374341846	527.1027873839036	-5685.627166479405	1212.9074209547496	9869.712742876245	7.733508277049159
?	130.3385822126785	120.49673088880684	72.62928424679811	-8.189466276396608	386.3809753225378	-1003.2174702357624	2488.888417185002	15187.947143537422	6.758550173030062
?	129.43187010322688	-255.24145403703562	73.41827450925463	13.40550442295124	476.9419138721154	3848.798628494379	1972.3047781316213	-20760.639180170892	7.4646540469838625
?	117.5765095108267	-468.22715457496105	73.29955946794567	-106.50844314802914	578.8209067472569	-1067.2059061440714	1450.8564581764563	-5277.976428401316	7.748119321367615
?	106.02051237447881	-359.39494540531535	68.09285235185317	-134.36712997570982	423.58161856491176	-3499.7377618631326	1708.4059567115553	4029.866920264327	6.1872687349368665
?	99.60676224056091	-339.7332745486773	66.58120296916017	-91.95743532884953	403.83401865410013	1531.6157288707527	1652.3498041896728	3621.206529991647	-1
?	89.03384864704493	-292.5426478595966	63.49498058541069	-202.49640053854787	500.16240500844947	980.313013460242	1889.4662832111378	1205.995794072095	-1
?	84.97962984758107	-1800.6769729409011	56.45638294223277	-223.3389672783241	452.8496693271123	-1493.2089185564914	1712.6495938932776	-3167.064528929531	-1
?	-1	-1719.5925969516197	52.328032221494496	-139.16913809421135	425.501959080625	-162.58309784073262	1731.1130567646615	57.07013072204513	-1
?	-1	0	49.4979260375222	-171.76605403893177	444.72051443507564	1459.9731740864681	1715.5031004293799	767.1887978006673	-1
?	-1	0	43.7397295195479	-156.19207981818718	498.5006177849485	1068.4819080990442	1769.4724966546949	1439.6688584047374	-1
?	-1	0	41.68832204661283	-44.16674435647376	498.1446098400279	6148.6686884119945	1787.4865433496168	4506.928456563975	-1
?	-1	0	41.53139230172421	8.07610532029684	805.9340522055485	4037.0632643112854	1994.8189194828938	1132.432617334156	-1
?	-1	0	42.092127312627674	-20.632318124634974	699.9977730555924	-487.0558557859449	1844.1081742163246	1272.3220507667872	-1
?	-1	0	40.49977639549246	43.23321284373545	781.5812594162512	8511.134391642367	2058.435022021233	5244.816545725557	-1
?	-1	0	44.25378795481445	116.52897930725747	1125.554492637711	1842.8990602682445	2106.3490015026027	-2839.976590733506	-1
?	-1	0	46.32622536085534	100.59600137856313	873.7262124296635	-1433.9259929842533	1916.4361924845578	6718.757354323991	-1
?	-1	0	49.28358802374261	-4.071488036266256	1053.8581929884983	4533.780214557597	2442.2868692188026	4189.180383884705	-1
?	-1	0	46.122650959042026	3.155004931532372	1100.4152231575436	3675.0282576059376	2125.895211678793	-5891.016794643123	-1
?	-1	0	49.44133827031923	110.22708997953647	1237.6096058687954	491.62985824040743	2147.736029486646	5410.985571450551	-1
?	-1	0	51.634005458018855	184.88156168545584	1124.996716069564	1233.290616733833	2396.444490251321	3880.7532518593925	-1
?	-1	4336.97639685001	58.68541635459203	285.5442073854012	1299.274136705487	-14317.308126512233	2341.773692079616	-14884.808964772756	-1
?	215.8488198425007	4529.012339210003	65.91121582728893	282.28403132481805	409.13130974395165	-12666.408040482935	1652.2040420126825	-19630.659066903296	7.407238222255559
?	225.45061696050035	161.16084357697886	72.79961792083294	58.37076279925038	665.9537346813398	6117.013290233505	1360.2407387344504	10327.943652896733	14.126081692633647
?	223.90686202134964	-4529.012339210003	68.82975396725145	-242.92454619849713	714.9819742556272	496.2211022680908	2168.6012246575197	11541.366986239298	7.8962732963180695
?	-1	-1737.9626822396986	60.653390610908076	-177.32736751188907	690.7647897947444	-1480.975202120338	1937.3090880464158	-9526.16048386934	-1
